psraid,sample,lang,state,fips,cregion,usr,llitext,form,sex,q1,intuse,emlocc,eminuse,intmob,act21,act87,act93,act112,act130,look1,look2,loc1a,loc1b,q10a,q10b,cellphn,smart1,smart2,q11a,q11b,q11c,q11d,q11e,q11f,q12,mar,4-Mar,meet,rel1,intdatea,intdateb,intdatec,intdated,intdatee,celldatea,celldateb,breaka,breakb,date1a,date3a,date3b,date9a,date9b,date9c,date9d,rel5,rel6,q13a,q13b,q13c,age,educ2,emplnw,hisp,race,inc,lgbt
203279,2,1,29,29183,2,S, ,2,1,3, , ,1,1,1,2,2,2,2,1,2, , , ,1,1,1,2,1,2,1,2,2,2,2,1, , ,2,2,2, , , , , , , ,2,1,1,1,1,2,2,1,3,2,2,2,57,6,1,2,1,8,1
203282,2,1,12,12105,3,U, ,1,1,3,1,1, ,1,2,2,1,2,2,2,2, , , ,2,1,8,3,2,1,1,1,1,1,2,6, , ,2,1,1,1,2,1,1,1,1,1,2,2,2,1,1,1,1,1,3,1,1,2,24,6,2,2,2,4,1
203283,2,1,46,46127,2,R, ,2,2,2, , ,1,1,1,1,1,2,2,1,1, ,1, ,2,1,1,3,1,1,1,2,1,1,4,1, , ,2,1,2, , , , , , , ,2,1,1,2,2,2,1,1,3,2,2,2,49,6,4,2,1,8,1
203287,2,1,4,04013,4,U, ,2,1,4, , ,1,2,1,1,2,2,2,2,2, ,2, ,2,1,2,8,2,2,2,2,2,1, ,2, , ,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,3,2,1,2,24,3,1,2,1,4,1
203291,2,1,12,12083,3,S, ,1,1,4,1,1, ,2,1,2,2,2,2,1,2, , , ,2,1,2,7,2,2,2,2,2,2, ,9,2, , ,2,2, , , , , , , ,2,2,2,1,1,2,2, , ,2,2,2,60,99,2,2,1,99,1
203300,2,1,8,08123,4,S, ,1,2,3,1,1, ,1,1,1,2,2,2,1,2,2, , ,1,1,1,3,1,1,1,2,2,1,2,1, , ,2,2,1,2,1,1,2,1,2,1,2,1,1,1,1,2,2,1,1,1,1,2,34,6,1,2,2,3,1
203304,2,1,5,05131,3,U, ,2,2,2, , ,1,1,1,1,1,2,2,1,1, ,1, ,1,1,1,3,1,1,1,2,2,1,2,1, , ,2,1,2, , , , , , , ,2,1,1,1,1,2,2,2,2,2,2,2,70,3,3,2,1,8,1
203312,2,1,12,12099,3,S, ,1,1,3,2,2, ,2, , , , , , , , , , ,2,1,2,7,2,2,2,2,2,1, ,2, , ,2, , , , , , , , , , ,2,2,2,2,1,2, ,3,2,1,2,59,3,5,2,1,4,1
203315,2,1,12,12031,3,U, ,2,1,2, , ,1,1,1,1,2,1,2,1,1, ,2, ,2,1,1,3,2,2,1,2,2,1,2,4,1,1, ,1,1,1,1,1,1,2,2,2,1,1,1,1,1,2,2, , ,2,2,2,58,6,1,2,1,5,1
203316,2,1,12,12103,3,U, ,1,1,1,1,1, ,1,1,1,2,1,2,2,2,1, , ,1,1,1,1,1,1,1,2,2,1,2,1, , ,2,2,2, , , , , , , ,2,2,2,1,1,2,1,1,3,2,2,2,67,8,3,1,1,6,1
203324,2,1,47,47073,3,S, ,1,2,3,1,1, ,1,1,1,1,1,2,1,1,1, , ,1,1,1,3,1,1,1,1,1,1,3,2, , ,2,1,1,1,1,1,1,1,2,2,1,2,1,1,1,2,2,2,2,1,1,2,32,5,2,2,1,2,1
203328,2,1,48,48453,3,U, ,2,1,1, , ,1,1,1,1,1,1,2,1,1, ,1, ,2,1,1,1,1,1,1,1,1,1,3,6, , ,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,26,6,1,2,1,9,3
203332,2,1,29,29189,2,S, ,2,1,2, , ,1,1,1,1,2,1,2,1,1, ,1, ,1,1,1,1,1,1,1,1,1,1,2,1, , ,2,1,1,2,2,1,1,2,2,2,2,2,2,1,1,2,2,1,2,1,1,1,28,6,1,2,2,8,1
203337,2,1,1,01003,3,R, ,2,1,1, , ,1,1,2,2,2,2,2,2,2, , , ,2,1,8,4,1,2,2,2,2,2,2,3,2, , ,2,2, , , , , , , ,2,2,2,2,2,1,1, , ,1,2,2,25,8,1,2,3,9,3
203339,2,1,1,01003,3,R, ,2,2,1, , ,1,1,1,1,2,2,1,2,2, ,2, ,1,1,1,1,1,1,1,1,2,1,2,5,2, , ,2,2, , , , , , , ,2,2,1,1,1,2,2, , ,2,2,2,71,5,3,2,5,7,1
203341,2,1,40,40143,3,U, ,2,1,3, , ,1,2,2,2,2,2,2,2,2, , , ,2,1,2,7,2,2,2,2,2,2, ,1, , ,2,2,2, , , , , , , ,2,2,2,1,1,2,2,1,3,2,2,2,57,4,1,2,1,7,1
203342,2,1,47,47157,3,U, ,2,2,4, , ,1,1,1,1,2,2,2,1,2, ,2, ,1,1,1,12,1,2,1,2,2,1,2,3,2, , ,2,2, , , , , , , ,2,1,1,1,1,2,1, , ,2,2,2,62,8,1,2,1,6,1
203347,2,2,8,08087,4,R, ,2,1,3, , ,1,1,1,1,2,2,2,2,1, ,2, ,1,1,1,1,1,1,1,2,1,1,2,6,1,1, ,2,1,2,2,2,1,1,2,1,2,2,2,1,1,2,2, , ,2,2,2,28,3,1,1,6,3,1
203353,2,1,27,27053,2,U, ,1,1,1,1,1, ,1,1,1,1,1,2,2,1,1, , ,1,1,1,1,1,1,1,1,1,1,2,6,2, , ,1,1, , , , , , , ,1,1,1,1,2,2,2, , ,1,1,2,25,6,1,2,1,5,1
203355,2,2,17,17031,2,U, ,2,1,5, , ,2,2, , , , , , , , , , ,2,1,2,3,2,2,1,2,1,1,9,1, , ,2, , , , , , , , , , ,2,2,2,2,2,2, ,3,2,2,2,42,2,2,1,1,99,9
203357,2,1,21,21213,3,R, ,1,1,1,1,1, ,1,2,1,2,2,2,1,2,2, , ,1,1,1,10,1,1,1,2,2,1,1,3, , ,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,1,3,2,2,2,27,3,1,2,1,7,1
203361,2,1,49,49005,4,R, ,2,2,1, , ,1,1,1,1,1,2,2,1,2, ,1, ,2,1,1,1,1,1,1,2,1,1,2,1, , ,1,1,1,1,2,2,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,2,41,4,2,2,1,2,1
203366,2,1,6,06073,4,S, ,1,1,1,1,1, ,1,1,1,1,1,2,1,1,1, , ,1,1,1,1,1,1,1,1,1,1,3,6,2, , ,1,1, , , , , , , ,2,2,2,1,1,1,1, , ,2,2,2,24,6,4,2,1,98,1
203372,2,1,4,04025,4,R, ,1,1,3,1,1, ,2,2,2,2,2,2,2,2, , , ,2,1,2,7,2,2,2,2,2,2, ,5, , ,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,3,2,2,2,99,8,1,2,1,2,1
203377,2,1,41,41051,4,U, ,1,2,2,1,1, ,1,1,1,2,2,2,1,2,1, , ,1,1,1,1,1,1,1,1,1,1,1,6, , ,2,1,1,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1,3,2,2,2,26,3,1,2,1,5,1
203384,2,1,6,06107,4,S, ,1,1,4,1,2, ,1,2,1,1,2,2,2,1,2, , ,2,1,1,3,2,1,1,2,1,1,1,1, , ,2,2,1,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,3,2,1,2,28,3,3,1,1,7,1
203385,2,1,6,06015,4,R, ,1,2,5,2,1, ,1,2,2,2,2,2,2,2, , , ,2,1,2,7,2,2,2,2,2,1, ,2, , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,3,2,2,2,52,2,4,2,5,1,1
203391,2,1,53,53033,4,S, ,2,2,1, , ,1,1,1,1,2,2,2,1,1, ,2, ,1,1,1,1,1,1,1,1,1,1,3,3, , ,2,2,2,2,2,2,1,1,2,2,1,2,1,1,2,2,2,1,1,2,2,2,56,8,1,2,1,9,1
203395,2,1,6,06095,4,U, ,1,2,1,1,1, ,1,1,1,2,2,2,1,2,2, , ,1,1,8,3,1,1,1,2,1,1,2,3, , ,2,1,2, , , , , , , ,2,1,1,8,2,2,9,2,2,2,2,2,45,4,1,2,1,99,1
203404,2,1,53,53011,4,S, ,2,1,2, , ,1,1,1,1,2,2,2,1,2, ,1, ,2,1,1,1,1,1,1,1,1,1,2,3,2, , ,1,1, , , , , , , ,1,1,1,1,1,9,1, , ,1,1,2,37,6,1,2,1,7,1
203406,2,1,6,06085,4,U, ,2,1,5, , ,1,8,2,1,1,2,2,1,2, ,2, ,2,1,2,12,2,2,2,2,2,2, ,2, , ,2,2,2, , , , , , , ,2,2,2,1,1,2,2,2,2,2,2,2,86,6,3,2,1,2,1
203414,2,1,6,06073,4,S, ,2,2,2, , ,1,1,1,1,2,2,8,1,2, ,2, ,1,1,2,11,2,2,2,2,2,2, ,1, , ,2,2,2, , , , , , , ,2,2,2,2,2,1,1,1,3,2,2,2,72,4,3,2,1,9,1
203418,2,1,12,12031,3,U, ,2,1,2, , ,1,1,1,1,1,2,1,1,2, ,1, ,2,1,1,1,1,1,1,1,1,1,3,3, , ,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,1,2,3,2,1,2,29,4,2,2,3,1,1
203420,2,1,36,36103,1,S, ,1,2,3,1,1, ,1,1,1,2,2,2,1,2,2, , ,2,1,2,3,1,1,1,2,1,1,2,6, , ,2,2,1,1,2,1,2,2,2,2,2,1,2,1,1,2,2,1,1,2,1,1,24,5,2,2,2,2,1
203431,2,1,34,34029,1,S, ,2,2,3, , ,1,1,1,2,2,2,2,2,2, , , ,1,1,2,12,1,2,2,2,2,1,2,1, , ,2,2,2, , , , , , , ,2,1,1,1,1,2,2,1,3,2,2,2,41,6,4,2,1,9,1
203432,2,1,13,13067,3,S, ,2,1,3, , ,1,1,1,1,2,2,2,1,2, ,2, ,1,1,1,6,1,1,1,2,1,1,2,6,2, , ,1,2, , , , , , , ,2,1,2,2,2,1,1, , ,2,2,2,38,8,1,1,8,4,1
203434,2,1,6,06059,4,S, ,1,1,3,1,1, ,1,1,2,2,2,2,2,2, , , ,1,1,1,1,1,1,1,2,1,1,2,6,2, , ,2,2, , , , , , , ,2,2,2,2,2,2,1, , ,2,2,2,22,4,4,2,3,5,1
203435,2,1,36,36019,1,R, ,1,1,4,1,2, ,1,2,1,2,2,2,1,2,2, , ,2,1,2,9,2,2,1,2,2,1,1,6,2, , ,2,2, , , , , , , ,2,2,2,1,8,2,2, , ,2,1,2,20,2,1,2,1,98,1
203439,2,1,36,36027,1,S, ,2,2,2, , ,1,2,1,1,2,2,2,2,2, ,2, ,2,1,2,7,2,2,2,2,2,2, ,1, , ,2,2,2, , , , , , , ,2,2,2,1,1,2,2,1,3,2,2,2,65,6,3,2,1,4,1
203445,2,1,22,22057,3,S, ,1,1,3,1,1, ,1,2,1,1,2,2,1,1,1, , ,1,1,1,1,1,1,1,1,1,1,1,1, , ,2,2,2, , , , , , , ,2,1,1,2,2,1,1,1,3,2,2,2,40,6,5,1,1,9,1
203448,2,1,40,40111,3,R, ,1,1,4,1,1, ,1,1,1,2,2,2,1,1,2, , ,2,1,1,3,1,1,1,2,1,1,2,6,2, , ,2,1, , , , , , , ,2,1,1,1,1,2,2, , ,1,1,2,29,4,1,2,1,3,1
203452,2,1,17,17031,2,U, ,2,1,3, , ,1,1,2,1,2,2,2,2,2, ,2, ,2,1,1,1,1,1,1,1,1,1,2,6,2, , ,2,2, , , , , , , ,2,1,2,2,2,2,1, , ,2,2,2,18,3,2,1,6,99,1
203459,2,1,51,51550,3,S, ,1,1,3,1,1, ,1,2,1,1,2,2,1,1,1, , ,2,1,1,1,1,1,1,1,1,1,1,1, , ,2,2,1,2,2,1,1,1,1,1,2,1,2,1,1,2,1,1,2,1,1,1,28,6,1,2,1,6,1
203462,2,1,25,25017,1,U, ,2,1,1, , ,1,1,1,1,2,1,1,1,1, ,1, ,1,1,1,1,1,1,1,1,1,1,2,4,2, , ,1,2, , , , , , , ,2,1,2,1,1,2,2, , ,2,2,2,65,6,2,2,1,9,1
203463,2,1,8,08001,4,S, ,1,2,1,1,1, ,2,1,1,2,2,2,1,2,2, , ,2,1,2,12,2,2,2,2,2,1, ,1, , ,1,1,1,1,1,1,2,2,2,2,1,1,2,1,1,2,2,1,1,2,2,2,58,4,2,2,1,6,1
203464,2,1,12,12009,3,U, ,2,1,4, , ,2,1,2,2,2,2,2,2,2, , , ,2,1,2,7,2,2,2,2,2,1, ,3,2, , ,2,2, , , , , , , ,2,2,2,8,8,2,1, , ,2,2,2,60,3,3,2,1,3,1
203465,2,1,13,13089,3,S, ,1,2,4,1,1, ,1,1,1,2,2,2,1,2,2, , ,2,1,1,1,1,2,1,1,1,1,2,3, , ,1,1,2,1,2,2,2,2,2,2,1,1,2,1,8,2,2,2,2,2,2,2,40,4,1,2,2,6,1
203466,2,2,8,08001,4,S, ,2,2,3, , ,2,2, , , , , , , , , , ,2,1,2,6,2,2,2,2,2,1, ,1, , ,2, , , , , , , , , , ,2,2,2,2,2,2, ,3,2,2,2,54,1,4,1,1,1,9
203467,2,1,39,39089,2,S, ,1,1,2,1,1, ,1,1,1,2,2,2,1,2,2, , ,1,1,1,3,1,1,1,1,1,1,1,2, , ,2,2,2,2,2,2,1,2,1,2,2,2,2,1,1,2,2,1,2,2,1,2,38,6,1,2,1,7,1
203471,2,1,13,13089,3,S, ,2,1,1, , ,1,1,1,1,9,1,2,1,2, ,2, ,1,1,1,3,1,1,1,2,1,1,2,1, , ,2,2,2, , , , , , , ,2,1,1,1,1,2,2,1,3,2,2,2,73,8,3,2,1,8,1
203474,2,1,51,51041,3,U, ,2,2,1, , ,1,1,1,1,1,2,1,1,1, ,2, ,1,1,1,1,1,1,1,1,1,1,3,3, , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,34,6,4,2,1,6,1
203483,2,1,37,37119,3,U, ,2,1,2, , ,1,1,1,2,2,2,2,2,2, , , ,2,1,1,1,1,1,1,2,2,1,2,1, , ,2,2,2, , , , , , , ,2,2,2,1,2,2,2,1,3,2,2,2,56,6,1,2,1,8,1
203484,2,1,12,12031,3,U, ,1,1,4,1,1, ,2,1,1,2,2,2,1,1,8, , ,8,1,2,7,2,2,1,2,2,2,2,3,9, , ,1,1, , , , , , , ,1,1,1,1,1,2,2, , ,2,2,2,59,8,4,2,1,6,1
203486,2,1,34,34029,1,S, ,1,1,4,1,1, ,2,1,2,1,2,2,1,1, , , ,2,1,2,12,2,2,2,2,2,2, ,4,2, , ,1,1, , , , , , , ,2,2,2,1,1,2,1, , ,2,2,2,60,8,1,2,1,8,1
203490,2,1,39,39061,2,S, ,2,2,4, , ,1,1,1,1,2,2,2,2,2, ,2, ,2,1,1,3,1,1,1,2,1,1,3,3, , ,2,1,1,2,2,1,1,1,1,2,2,2,2,1,2,2,1,1,3,2,1,2,38,5,1,2,2,3,1
203500,2,1,20,20059,2,R, ,2,1,3, , ,2,1,2,2,2,2,2,2,2, , , ,2,1,2,3,2,1,1,2,1,1,1,1, , ,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,1,3,2,2,2,30,3,4,8,1,3,1
203503,2,1,39,39089,2,S, ,1,1,4,1,1, ,2,1,1,2,2,2,1,2,8, , ,1,1,1,12,2,1,1,2,2,1,2,1, , ,2,2,1,2,2,2,1,1,1,1,2,1,2,1,8,1,2,2,3,1,1,2,40,3,1,2,1,4,1
203504,2,1,12,12009,3,U, ,1,1,1,1,1, ,1,1,1,2,2,2,1,1,1, , ,1,1,1,3,1,1,1,2,1,1,3,1, , ,2,1,1,1,1,2,1,2,2,2,2,1,1,1,1,2,2,1,2,2,2,2,36,3,1,2,1,7,1
203505,2,1,26,26065,2,U, ,2,1,2, , ,1,1,2,1,1,2,2,1,1, ,1, ,2,1,1,3,1,1,1,2,1,1,1,2, , ,2,1,1,2,2,1,1,2,2,2,2,2,2,1,8,2,2,2,3,2,2,2,37,2,2,2,2,3,1
203506,2,1,26,26123,2,S, ,2,2,2, , ,1,1,1,1,2,2,2,1,2, ,2, ,2,1,1,3,1,1,1,2,2,1,2,2, , ,2,2,2, , , , , , , ,2,2,2,8,8,2,8,2,3,2,2,2,99,8,1,2,9,99,9
203507,2,1,6,06067,4,S, ,1,1,4,1,1, ,1,1,1,2,2,2,2,2,2, , ,2,1,1,3,1,1,1,2,1,1,1,6, , ,2,2,1,2,2,2,1,2,1,2,2,2,2,1,2,1,1,2,3,1,1,2,24,3,4,1,9,98,1
203509,2,1,6,06001,4,U, ,2,2,4, , ,1,1,2,1,1,1,2,1,2, ,2, ,2,1,1,3,1,1,1,2,1,1,1,6,2, , ,2,2, , , , , , , ,2,1,1,1,2,2,2, , ,2,2,2,26,3,2,2,1,4,1
203515,2,1,21,21209,3,S, ,1,1,1,1,1, ,1,1,1,1,1,1,1,1,2, , ,1,1,1,3,1,1,1,1,1,1,1,6, , ,2,2,1,1,2,2,1,1,1,2,2,1,2,2,1,1,2,1,3,2,1,1,26,4,1,1,6,6,1
203516,2,1,54,54107,3,S, ,2,2,2, , ,1,1,2,1,1,1,2,2,2, ,2, ,1,1,2,12,1,1,1,2,2,1,2,1, , ,2,2,2, , , , , , , ,2,2,2,1,1,2,2,1,2,2,2,2,66,3,3,2,1,6,1
203519,2,2,36,36005,1,U, ,2,2,2, , ,1,1,1,1,1,1,1,1,2, ,1, ,1,1,1,3,1,1,1,2,1,1,1,3, , ,2,2,1,1,2,2,2,2,2,2,2,1,1,1,1,1,2,1,3,2,2,2,42,6,1,1,2,1,1
203520,2,1,36,36081,1,U, ,1,2,2,1,1, ,1,1,1,1,2,1,1,2,2, , ,2,1,1,3,1,1,1,2,1,1,2,6,2, , ,2,2, , , , , , , ,2,2,2,1,1,2,2, , ,2,2,2,22,6,4,2,4,8,1
203527,2,1,17,17031,2,U, ,2,2,2, , ,1,2,1,1,2,2,2,2,2, ,2, ,2,1,2,7,2,2,2,2,2,2, ,3,2, , ,2,2, , , , , , , ,2,2,2,1,2,2,2, , ,2,2,2,65,6,3,2,2,6,1
203528,2,1,13,13153,3,U, ,1,2,1,1,1, ,1,1,1,2,1,2,1,1,2, , ,1,1,1,12,1,1,1,2,1,1,3,1, , ,2,2,1,1,2,1,2,2,2,1,2,1,1,1,2,2,1,1,1,1,1,2,22,5,6,2,2,4,1
203531,2,1,1,01073,3,U, ,2,1,2, , ,1,1,1,1,2,2,2,1,2, ,2, ,1,1,1,1,1,1,1,2,1,1,2,1, , ,2,2,2, , , , , , , ,2,1,1,1,2,2,2,1,2,2,2,2,60,8,1,2,1,8,1
203538,2,1,6,06067,4,S, ,1,2,1,1,1, ,1,1,2,2,2,2,1,2, , , ,1,1,8,3,1,1,1,2,1,1,2,3,2, , ,2,2, , , , , , , ,2,8,2,8,1,8,2, , ,2,2,2,71,8,3,2,2,5,1
203540,2,1,6,06071,4,S, ,2,2,1, , ,1,1,2,1,1,2,2,2,2, ,2, ,1,1,1,3,2,1,1,2,1,1,2,6, , ,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,3,2,2,2,19,3,7,2,4,98,1
203541,2,1,46,46083,2,U, ,2,1,1, , ,1,1,1,2,1,2,2,2,2, , , ,1,1,1,1,1,1,1,1,1,1,3,1, , ,2,2,2, , , , , , , ,2,2,2,8,8,2,2,1,3,2,2,2,47,6,1,2,1,9,1
203542,2,1,40,40143,3,U, ,2,2,2, , ,1,1,2,1,2,1,2,1,1, ,1, ,1,1,1,1,1,1,1,2,2,1,2,5,9, , ,2,2, , , , , , , ,2,1,1,1,8,2,2, , ,2,2,2,60,6,1,2,5,4,9
203543,2,1,20,20055,2,R, ,2,2,2, , ,1,1,2,1,2,2,2,1,1, ,2, ,2,1,1,3,1,1,1,1,1,1,3,6,2, , ,2,1, , , , , , , ,2,2,1,1,1,1,1, , ,2,1,2,18,3,1,2,1,2,1
203546,2,1,6,06073,4,S, ,2,2,3, , ,1,2,2,2,2,2,2,1,2, , , ,1,1,2,4,2,2,2,2,2,2, ,3,2, , ,1,2, , , , , , , ,2,1,2,2,2,1,8, , ,2,2,2,54,8,1,2,1,8,1
203547,2,1,12,12005,3,U, ,1,1,3,1,1, ,1,2,1,2,2,2,2,1,2, , ,1,1,1,3,1,1,1,2,2,1,2,1, , ,2,2,2, , , , , , , ,2,2,2,1,1,2,2,1,3,2,2,2,46,6,1,2,1,98,1
203548,2,2,6,06037,4,U, ,1,1,2,1,1, ,1,1,1,1,1,8,2,2,2, , ,1,1,2,1,1,1,1,2,1,1,3,1, , ,2,2,2, , , , , , , ,2,2,2,1,1,1,2,2,3,2,2,2,40,6,1,1,1,2,1
203550,2,1,35,35035,4,R, ,1,1,1,2,2, ,2, , , , , , , , , , ,1,1,1,3,1,2,2,2,2,2,4,1, , ,2, , , , , , , , , , ,2,1,1,1,2,1, ,3,2,2,2,64,3,3,2,1,7,1
203554,2,1,53,53035,4,S, ,2,1,2, , ,1,1,1,1,1,2,2,1,1, ,1, ,1,1,1,3,1,1,1,1,1,1,3,1, , ,2,2,1,2,2,1,1,2,2,2,2,1,8,1,1,2,1,1,3,2,1,2,27,6,1,2,4,7,1
203556,2,1,53,53057,4,R, ,1,1,3,1,1, ,1,1,1,2,2,2,2,2,8, , ,2,1,1,3,1,1,1,2,1,1,1,1, , ,8,2,2, , , , , , , ,2,1,2,8,8,8,8,1,3,2,2,2,45,3,1,2,1,9,1
203558,2,1,6,06067,4,S, ,2,2,3, , ,1,1,1,1,2,2,2,1,2, ,2, ,1,1,2,7,1,2,1,2,2,1,2,9,9, , ,2,2, , , , , , , ,2,1,1,2,2,2,9, , ,2,2,2,99,99,9,9,9,99,9
203562,2,1,8,08069,4,U, ,2,1,1, , ,1,1,1,1,1,1,2,1,1, ,2, ,1,1,1,1,1,1,1,1,1,1,1,6,2, , ,1,1, , , , , , , ,2,1,1,1,1,2,2, , ,2,1,2,19,4,2,2,1,9,1
203568,2,1,6,06073,4,S, ,1,1,3,1,1, ,1,1,1,2,1,2,1,2,1, , ,2,1,1,3,1,1,1,1,1,1,3,6,8, , ,1,1, , , , , , , ,2,1,1,1,2,2,2, , ,9,9,9,29,8,1,1,1,8,9
203569,2,1,6,06075,4,U, ,1,1,2,1,1, ,1,1,1,1,2,2,1,1,1, , ,2,1,2,12,1,2,1,2,2,1,2,1, , ,2,2,1,2,2,2,2,2,2,2,2,1,1,1,2,2,2,1,3,9,1,2,66,7,3,2,1,99,2
203584,2,1,25,25015,1,S, ,1,2,3,1,1, ,2,2,2,2,2,2,2,2, , , ,2,1,2,9,2,2,2,2,2,1, ,4,1,2, ,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2, , ,2,2,2,58,7,1,2,1,3,1
203585,2,1,36,36061,1,U, ,1,2,3,1,2, ,1,2,1,2,2,2,2,2,2, , ,2,1,8,98,2,1,1,2,1,1,1,6, , ,2,2,2, , , , , , , ,2,2,2,1,1,2,2,2,3,2,1,2,48,4,4,2,2,1,1
203588,2,1,36,36007,1,U, ,1,1,3,1,1, ,1,2,1,2,2,2,1,1,2, , ,2,1,2,2,1,1,1,2,1,1,8,6,1,2, ,1,1,1,1,2,2,1,2,1,1,1,1,1,1,2,2, , ,1,1,2,24,2,4,2,1,2,1
203592,2,1,13,13121,3,S, ,2,2,3, , ,1,1,1,1,2,1,2,2,1, ,2, ,2,1,1,1,1,1,1,2,1,1,2,1, , ,2,2,2, , , , , , , ,2,1,1,1,1,2,2,2,3,2,2,2,58,8,1,2,1,8,1
203595,2,1,12,12001,3,U, ,2,2,1, , ,1,1,1,1,2,2,2,1,2, ,2, ,1,1,1,1,1,1,1,2,1,1,2,6,1,2, ,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2, , ,2,2,2,61,6,1,2,1,7,1
203602,2,1,18,18097,2,U, ,1,1,2,1,1, ,1,2,1,1,2,2,2,2,2, , ,2,1,1,1,1,1,1,2,1,1,3,6,2, , ,2,1, , , , , , , ,2,2,1,1,1,2,1, , ,1,1,2,22,3,3,2,1,8,3
203604,2,1,37,37035,3,S, ,2,1,1, , ,1,1,2,1,2,2,2,1,2, ,2, ,1,1,1,2,1,1,1,2,2,1,2,1, , ,2,2,2, , , , , , , ,2,2,2,2,2,1,1,2,3,2,2,2,64,6,5,2,1,2,1
203608,2,1,37,37185,3,R, ,2,1,4, , ,1,1,1,1,2,2,2,1,2, ,2, ,1,1,1,3,1,1,1,2,1,1,2,2, , ,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,3,1,1,2,68,6,3,2,1,5,1
203609,2,1,26,26145,2,U, ,1,2,4,1,1, ,1,1,1,2,2,2,1,1,1, , ,1,1,1,1,1,1,1,1,2,1,2,1, , ,2,2,2, , , , , , , ,2,1,2,1,1,2,2,1,3,2,2,2,63,8,3,2,1,99,1
203610,2,1,45,45091,3,S, ,1,2,2,1,1, ,1,1,1,2,2,1,1,2,1, , ,1,1,1,3,1,1,1,2,1,1,2,1, , ,1,2,1,2,1,1,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2,30,6,1,2,1,8,1
203622,2,1,50,50021,1,R, ,2,1,4, , ,1,1,2,1,2,2,1,1,2, ,2, ,1,1,2,8,2,2,2,2,2,1, ,1, , ,2,2,2, , , , , , , ,2,2,2,1,1,2,1,1,3,2,2,2,62,6,1,2,1,99,1
203626,2,1,39,39145,2,R, ,2,2,1, , ,1,1,1,1,2,2,2,1,1, ,1, ,1,1,1,3,1,1,1,2,1,1,1,3, , ,2,1,1,1,1,2,1,1,1,1,2,2,1,1,1,2,2,1,1,2,1,2,23,3,1,2,1,1,1
203628,2,1,54,54081,3,R, ,2,1,3, , ,1,1,2,1,1,2,2,1,1, ,1, ,2,1,1,3,2,1,1,2,1,1,2,1, , ,2,1,1,2,2,2,1,1,2,2,2,1,1,1,1,1,1,1,3,2,2,2,35,3,1,2,1,5,1
203631,2,1,48,48121,3,S, ,1,1,2,1,1, ,1,1,1,1,2,2,1,2,2, , ,1,1,1,1,1,1,1,1,1,1,2,3,1,1, ,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,2, , ,2,2,2,50,8,1,2,1,9,1
203632,2,1,48,48121,3,S, ,2,2,3, , ,1,1,1,1,1,1,2,1,1, ,2, ,1,1,1,3,1,1,1,1,1,1,1,1, , ,9,9,9,9,9,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,28,8,1,2,3,7,1
203635,2,1,36,36081,1,U, ,1,2,3,1,1, ,1,1,1,2,2,2,2,2,1, , ,2,1,1,1,1,1,1,1,2,1,2,1, , ,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,2,2,1,3,2,2,2,27,6,4,2,3,4,1
203636,2,1,5,05119,3,U, ,2,2,1, , ,1,1,1,1,2,2,2,1,1, ,2, ,1,1,1,3,1,1,1,1,2,1,3,1, , ,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,1,1,2,49,6,1,2,1,98,1
203638,2,1,17,17031,2,U, ,2,2,3, , ,1,1,1,1,2,2,2,1,1, ,1, ,2,1,1,1,1,1,1,1,1,1,1,6,1,1, ,1,1,1,2,1,1,1,2,1,1,1,2,1,1,2,2, , ,1,1,1,20,4,2,1,1,5,1
203641,2,1,47,47071,3,R, ,2,2,3, , ,1,2,2,1,1,1,2,2,2, ,1, ,2,1,2,14,2,1,1,1,1,1,2,6,2, , ,2,2, , , , , , , ,2,2,2,2,2,2,1, , ,2,2,2,18,2,1,2,3,98,1
203645,2,1,22,22061,3,R, ,2,2,1, , ,2,2, , , , , , , , , , ,2,1,2,99,2,2,2,2,2,2, ,1, , ,2, , , , , , , , , , ,2,2,2,2,2,2, ,3,2,2,2,61,3,2,2,2,1,1
